z_m,u_m_per_s,T_K,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.0,0.4178293591499508,300.0,2.7371218439313384e-08,-5.576233258142775e-25,6.21961574319959e-16,0.220141231697164,1.152282297192465e-18,1.1349259365747283e-09,1.7572057745669695e-12,2.29691736398107e-12,-1.3018208764494763e-23,-2.7944627841035127e-27,1.7429338844587534e-27,-1.059149508294543e-29,2.952465367167529e-14,0.05518666286671396,2.0601344548350812e-10,2.4008871719474776e-11,3.221705555289261e-26,2.9359421083414077e-12,2.0505278715482843e-28,1.6141421423519742e-18,5.231116713115536e-13,3.660625934593498e-24,6.694218790039264e-14,-1.859565506698978e-29,5.583985830448524e-13,2.7844779046714034e-23,1.0248501243341674e-12,3.903258005182684e-27,2.414576356457572e-14,1.3123245085956783e-17,5.591698206316176e-22,-5.222170073379773e-25,8.02066826518608e-16,3.5601442276634067e-16,9.348478005219286e-23,5.638409297854612e-15,2.0307150706478886e-14,4.070875970299242e-17,3.2375137866393605e-17,-2.2225014143925504e-32,1.3384458232796189e-15,1.5641132598853222e-18,-2.0155695450795052e-35,4.1557754593322317e-17,5.901553081038667e-19,4.1917781712868824e-16,9.37211289636565e-19,0.7246720766906831,-1.7392268381676536e-39,1.9664048570212667e-19,3.4362534038815423e-15,1.0330806987555438e-24,1.2615931682572596e-14
0.0050622076315143885,0.41783514983354936,300.0013275684354,7.694754702877804e-07,1.141468803532259e-23,4.0949784721468985e-14,0.22014102479243336,7.729807665617406e-17,1.0700838035271686e-07,1.7992110190628976e-10,2.367644690028058e-10,-7.324977280611912e-30,-3.2088793505041914e-34,1.336462079121138e-25,6.047814753232501e-28,2.795637632275262e-12,0.055186542655768965,2.1143254879933657e-08,3.22730010031653e-09,4.346749000631554e-24,3.9936063400558626e-10,2.8094635664311243e-26,2.2115619978762037e-16,7.244047535166562e-11,2.6197695647433983e-30,8.520294948791627e-12,5.190580177014619e-29,7.378081527286043e-11,3.9617030560195494e-21,1.470055193703426e-10,3.2908022825502907e-25,3.803542449906866e-12,2.0672288877676906e-15,4.096709043164928e-20,1.0471451643301492e-23,5.1207023535545586e-14,3.445335848283072e-14,2.0707534955637768e-29,5.832282535218858e-13,2.474910476038919e-12,5.520724843861448e-15,3.3379080733259167e-15,8.131199632197709e-39,1.8477708047103954e-13,2.1789587757670428e-16,2.139612087020448e-36,5.61133090404494e-15,7.968565083919943e-17,5.6599435266408956e-14,1.2596366841641144e-16,0.7246715305668848,-6.547745642595768e-37,3.627511842753693e-17,6.367252796540047e-13,1.6348866005782568e-22,2.0054189732548286e-12
0.007593311447271583,0.41794345548790696,300.0486808514133,8.685629970481878e-06,2.2121567284426322e-20,1.17756809815098e-12,0.22013709448126434,7.206115355148245e-14,3.863578623793568e-06,7.044828584179256e-09,9.32824427472438e-09,-8.329649132327705e-36,2.6054000390021914e-38,5.928648623268372e-22,2.0381511482986512e-23,1.009214100397715e-10,0.05518406019682176,8.295566400212706e-07,1.650967672267861e-07,1.694952141497172e-20,2.0668751510555718e-08,3.372360424178271e-22,3.1540102188444733e-13,3.816022382238871e-09,1.3312325959163474e-33,4.130461784559642e-10,2.3578514700186062e-24,3.710943392447994e-09,2.2511900015648102e-17,8.017488589723065e-09,5.055850645940575e-22,2.275264699226062e-10,1.2366084946689155e-13,6.317380214531311e-18,8.301686599530957e-21,1.2643369617199175e-12,1.2760127327873813e-12,7.159487147373459e-29,2.3067474702316607e-11,1.1494819649143658e-10,2.8489189629958365e-13,1.3158717188863988e-13,6.278835830670218e-34,9.704132958757202e-12,1.1546100133177799e-14,4.510569810377442e-38,2.883255338102125e-13,4.0944667552684985e-15,2.9082336748840866e-12,6.443209248326738e-15,0.7246652478107812,-4.366318020190608e-35,2.541131621731059e-15,4.472004480837186e-11,2.374106619918992e-19,1.210425706964428e-10
0.00885886335515018,0.4193761757057425,300.9031033671895,5.285342842158283e-05,3.508664190241397e-17,1.7005368226504317e-11,0.22008136484963053,2.345743565149652e-11,7.13682614492453e-05,1.4156806398972198e-07,1.8732728935444134e-07,2.983343736102547e-38,5.122656729596958e-32,2.426075486652024e-18,1.2135461312554906e-19,1.8465853793766996e-09,0.055149785618592614,1.662538881903382e-05,4.291301971790521e-06,9.534106644345795e-17,5.429889710798475e-07,2.6513472352499955e-18,1.193853980870727e-10,1.0207721904583607e-07,1.150710070691463e-29,1.0183954855963057e-08,1.9915303769312582e-20,9.486262713340405e-08,3.3340993509793987e-14,2.2193453955839245e-07,6.340441959792353e-19,6.897838921151439e-09,3.748981572562293e-12,2.9381864264813467e-16,3.0837429551979097e-18,1.6158299428175332e-11,2.4160228416136148e-11,1.1767023618408825e-25,4.68822443232831e-10,2.7122664202800043e-09,7.468821641536714e-12,2.6482411133067352e-12,5.64326473592017e-30,2.588005507838285e-10,3.106389003856774e-13,7.528553567049795e-32,7.527004548315872e-12,1.0688983910548682e-13,7.592210481420205e-11,1.675256466772655e-13,0.7246223924352911,-1.203662837305371e-33,9.298845951685598e-14,1.5885093439235593e-09,9.009463356522722e-17,3.7021333228689926e-09
0.00949163930908948,0.431061008527955,308.7112266305074,0.000185921668652402,1.3759078901118095e-14,1.5819476396191064e-10,0.21958103589534125,1.5694337279337821e-09,0.0006865997686893179,1.5411769317840343e-06,1.920515236666509e-06,-8.604048233373053e-31,6.1912373166675466e-27,1.4098967994300157e-15,7.457485751729169e-17,1.6777202207895138e-08,0.05487221136790668,0.00017331944433239457,5.73083367762147e-05,8.35672057333214e-14,7.287056920624225e-06,2.3736602021355604e-15,1.2921349327592546e-08,1.3998943590159137e-06,1.925755010088319e-26,1.2930404356218247e-07,2.03752176720067e-17,1.2464398661170316e-06,1.129582906428126e-11,3.1485370766315925e-06,5.310020978801203e-16,1.0676305842373456e-07,5.8025714517548634e-11,4.7851030536817e-15,8.625608727206429e-16,1.1047003106296138e-10,2.3801855306210323e-10,6.346547627711062e-23,5.227304058981962e-09,3.252897054350204e-08,1.0056930728895434e-10,2.76801254180819e-11,9.463461541325382e-27,3.5381471404363166e-09,4.28270058867937e-12,8.384993224129388e-27,1.009472883329725e-10,1.4335369859004896e-12,1.0182169259526545e-09,2.244787254039638e-12,0.7244266629484256,-1.431633144551986e-32,2.2146180298744297e-12,2.8691991479759316e-08,1.396560097436001e-14,5.779424590623824e-08
0.009808027286059128,0.4823734775485088,344.2041498363674,0.00040953755888577036,1.9232007516286865e-12,1.420124603684518e-09,0.21715582882060758,2.4751725406549448e-08,0.0034585033094319405,1.0070364043758255e-05,9.552232112402294e-06,8.048113754615084e-29,7.037274911093591e-23,1.3289032317176912e-13,7.855245151744706e-15,1.0685655432545204e-07,0.053682522219885516,0.0009498721945292144,0.0003918672534409729,8.869833122258952e-12,4.916012255775538e-05,2.451286836942324e-13,4.6082637695738595e-07,9.763040261567373e-06,3.005836737786114e-23,8.448372555600635e-07,4.048455858837079e-15,8.387996683721254e-06,7.81001541389446e-10,2.2756882177897488e-05,7.903787073733186e-14,8.338171127329679e-07,4.531609393285839e-10,3.5204112172894066e-14,9.558568865053659e-14,4.180213009518514e-10,1.2276408138848184e-09,3.127196390855549e-20,3.7093531268123555e-08,1.900031146338377e-07,6.929591844750495e-10,1.5163212706643557e-10,1.1714264418659027e-23,2.458445855905205e-08,2.9983857314347024e-11,8.221338726228477e-23,6.93160132169904e-10,9.843461138633628e-12,6.991623889724915e-09,1.560321737779873e-11,0.7238389269317577,-4.833159032013053e-32,4.6043990238564976e-11,2.598476662590757e-07,2.8115477980805593e-12,4.5551081216405267e-07
0.009966221274543953,0.5955948598158234,423.0827579652524,0.0006307849533400793,3.5509094019979205e-10,1.2111568467004124e-08,0.21128134799895276,2.147651735120903e-07,0.009459920129823956,3.883118113718134e-05,2.251188605394724e-05,1.1045872249034155e-23,8.595272275603212e-19,8.051936860796344e-12,5.589772644122431e-13,8.213835253815166e-07,0.05111247111475863,0.0028403079220496526,0.0013955358237177002,2.7675186739317453e-10,0.00016754445505168602,7.488721258591251e-12,4.974635489533482e-06,3.499212597530587e-05,9.767040452399689e-20,2.901214116771542e-06,3.846311709839727e-13,2.940676353119536e-05,1.6442530252936184e-08,8.487722078176643e-05,3.9002683049346725e-12,3.301234619825616e-06,1.7935339640334273e-09,1.6154426356049992e-13,3.2107086447440195e-12,9.398902636062859e-10,3.437368247244743e-09,4.2583638288289146e-17,1.7669510140743675e-07,5.167785592738339e-07,2.484183382650327e-09,4.5171482231861905e-10,2.2369774651607226e-20,8.78153711781208e-08,1.0768406967781866e-10,6.641325413548841e-19,2.4784885136712575e-09,3.5196667076024665e-11,2.4998996555074643e-08,5.751567641861012e-11,0.7228854034629306,1.3931050515606535e-31,7.512588662808475e-10,1.1769092128633615e-06,7.114716885935667e-10,1.8260737204878738e-06
0.010124415263028777,0.8913218206644301,628.1876558124998,0.000940662516924108,5.4952149473881436e-08,1.518230967142027e-07,0.19426605160781016,2.0644480996808758e-06,0.02453138316188183,0.00013845948717155156,4.169835516001536e-05,5.959286861347739e-19,1.5025708142534544e-14,9.07255206261505e-10,7.689330261404337e-11,9.578961936868658e-06,0.04434837969775444,0.008370161635469994,0.004879621990804529,1.1519915579330875e-08,0.0005308097476128992,4.206058245806061e-10,2.796692738154182e-05,0.00011948406316200263,1.7959931560409e-15,9.794160140864175e-06,9.151682309593282e-11,0.00010050951473394158,3.1879945151518973e-07,0.00031052815358957966,2.612367530120046e-10,1.2785360044219011e-05,6.923278428888736e-09,1.2209847457419469e-12,6.215267564514697e-11,2.083677665394432e-09,9.20329063929225e-09,9.587564655312019e-14,9.300883941878544e-07,9.755421364533765e-07,8.752206358807566e-09,1.3201875753874127e-09,1.4767674834687165e-16,3.0269313468489835e-07,3.6282965086449113e-10,3.301860487263124e-15,8.710334802249497e-09,1.2369267652565227e-10,8.78422341766382e-08,2.124029643697033e-10,0.7213445955130761,8.228137906373202e-31,1.4532339916699011e-08,5.278097625355691e-06,8.661647638141757e-08,7.21267735998479e-06
0.010158948811596956,1.0052068574790576,706.8110626170912,0.0010197311921200632,3.0433079055748504e-07,5.649498002589253e-07,0.18719818547324446,5.210828609129586e-06,0.030074436372455687,0.00016330965908482653,4.325323970056538e-05,1.1685898770333893e-16,5.521470486282695e-13,5.789716169177059e-09,5.021869561187143e-10,2.5189933683708567e-05,0.041714755930875154,0.01070567720903706,0.00655558851831736,4.530865934392269e-08,0.0006539974349802015,2.1641774632469235e-09,3.469286691516059e-05,0.00014659817917611663,2.91834864736373e-14,1.3044110956216351e-05,5.465948740104486e-10,0.00013265987303852817,9.118082148137185e-07,0.00041885333416519964,1.2205187541079866e-09,1.8143543219768937e-05,9.701013513010753e-09,4.549358739121635e-12,1.6433246331082723e-10,2.5422134816393217e-09,1.13444761538478e-08,9.5277334201134e-13,1.4452211019771145e-06,8.474793380925896e-07,1.179338871505777e-08,1.6861766608910337e-09,1.7820886975212523e-15,4.035999025598274e-07,4.0460385994948657e-10,8.56787000734058e-14,1.1760023093515038e-08,1.6693471511299008e-10,1.1822397488738777e-07,3.1341260665293256e-10,0.7210537166182621,1.0453879801240036e-30,4.080006738802891e-08,7.64468185560363e-06,3.752676682055972e-07,1.019390483339386e-05
0.010193482360165134,1.1426152768943003,801.4314949822844,0.0011010413782323479,9.174401023732711e-07,1.5652751881914376e-06,0.1782587600763042,1.0071727181036973e-05,0.03664896884083209,0.00017751253555018854,4.303679407839168e-05,4.0068525886510655e-15,6.327592377665394e-12,2.101186101261721e-08,1.8425122337962587e-09,5.5383754931654416e-05,0.03847825440493553,0.013688662141110157,0.008843096087331246,1.452967552726818e-07,0.000792840547396286,8.41923952334785e-09,3.397549884697016e-05,0.00017321632054848133,3.415440914180395e-13,1.7452627608288976e-05,2.439359414966512e-09,0.0001748822133817451,2.075778020851091e-06,0.0005617941355940943,4.804406326522915e-09,2.6377445865742806e-05,1.388957992863491e-08,1.2044844215953822e-11,3.4615500903130416e-10,3.127797216664692e-09,1.3900342795057378e-08,4.916334318746214e-12,2.131348623998617e-06,6.358426616337473e-07,1.5966412765666725e-08,2.1007313078991307e-09,1.527752679258762e-14,5.392432952137662e-07,3.7018412982408707e-10,6.768648545848279e-13,1.6008946566854354e-08,2.2729475892608044e-10,1.5973984171145172e-07,4.89438634831021e-10,0.7208796879095283,1.2890738558432628e-30,8.247743690365736e-08,1.1127172567580972e-05,9.088219682541947e-07,1.459215568666902e-05
