z_m,u_m_per_s,T_K,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.0,0.21430848657221813,300.0,5.704234820262735e-07,-2.7494195309918073e-19,2.631093824391011e-13,0.2201408747862369,8.310322202439388e-15,3.2945713179677696e-07,2.6812703308930404e-10,1.317570400698246e-09,-8.940872610202954e-19,8.66390274464466e-25,1.3454973180386966e-18,-3.745166477093615e-24,7.833626502088644e-12,0.05518644876523938,6.730951411196195e-08,3.040121986046788e-08,1.4332612333800828e-20,2.43059129873441e-09,1.0039183646571847e-22,1.6592772617307105e-14,2.963608912085458e-10,6.92169086410298e-19,2.918551428751283e-11,3.7241050594940436e-24,1.3977674117576557e-09,1.2567181099550049e-18,8.969770534229993e-10,5.951754013677799e-22,1.3690357381623557e-10,1.1079728020625131e-14,3.9619133490076e-19,1.8839849801618336e-18,4.477784878040911e-14,2.578985927928654e-13,-3.237863622738851e-29,3.317802861168915e-12,4.816167735711971e-11,5.1321708632754014e-14,7.48011192427627e-15,2.8384297333646684e-18,4.0138562184756815e-13,8.69717394412648e-19,1.8284767138986434e-25,1.4504979471883664e-13,3.0718316040739954e-16,6.383280010498796e-13,1.9072169392604438e-16,0.7246716719909458,0.0,2.856842579540002e-16,1.3237039218754767e-11,5.678644955271673e-19,1.8704330909466116e-11
0.024,1.5708477448899403,2183.1254963783,0.0002262793418620726,1.2241786131900611e-05,0.00012027592114810716,0.0061721794567014335,0.0016889691299645565,0.12176284506323137,6.293939288169605e-07,5.8308582329973763e-08,3.913271470921885e-18,7.245205353260935e-19,1.974435115410973e-18,1.1625888342800554e-19,1.328643289596488e-17,6.913440242999789e-18,0.007626777385390729,0.13786833017310302,6.379095317557043e-10,1.016274295456556e-11,3.176350125883818e-17,4.912117162575437e-19,2.6427155047254767e-18,9.421971972912295e-25,2.7470030376400203e-22,2.1742174413229732e-27,2.3167811231605678e-27,3.5440851431544384e-32,1.7403601472484718e-32,3.2742398673805804e-20,4.688400439404652e-20,3.612313408244392e-23,2.1195292451704537e-09,2.2266558585888375e-10,7.827796718060506e-11,2.4124964401317207e-10,6.67863704147769e-10,0.00014305134660848217,4.366388830946642e-08,1.491979138749303e-07,2.6872618045132263e-09,8.172731535228905e-15,2.5875582754052015e-12,7.330848727131602e-19,1.0210120309664187e-21,1.6449287459036096e-17,2.5060395806521264e-13,9.393462324212964e-11,3.753708989569244e-12,0.7243781630662423,0.0,-2.6089754217150885e-32,-1.2956136154855668e-31,2.0058683230198799e-25,4.4881226481304465e-27
0.036,1.5739460671566845,2188.253218854992,0.00021244816794771927,1.079943339791696e-05,0.00010698163961714728,0.005820725435889333,0.001601785395760712,0.12195928036357605,5.75711818937376e-07,5.4672127010071293e-08,3.725927303002221e-18,5.899430559783657e-19,1.6607146621245566e-18,9.757044998431805e-20,1.1610963720808772e-17,6.397260014748166e-18,0.007192811987790949,0.13855611835384124,5.311001381457637e-10,9.072572838350397e-12,2.4805646782554014e-17,3.843936250280078e-19,2.1892242904800738e-18,7.841327856298076e-25,2.395952645046204e-22,1.6397065495142637e-27,1.6640384063672643e-27,-9.96863812126975e-32,3.713670734002211e-29,2.824463586919262e-20,3.8710664977686126e-20,3.3719108259991034e-23,2.1141891325065113e-09,2.2203837689011343e-10,8.497252915548029e-11,2.784376591944453e-10,5.911046492969881e-10,0.00018517870008486989,5.6382105482613134e-08,1.4314155296658322e-07,3.193502517444124e-09,8.324175679670706e-15,2.7751570722399515e-12,6.830714158779249e-19,8.193105020593886e-22,1.964487567173697e-17,2.909443132892575e-13,1.0765154747735836e-10,4.033293389431206e-12,0.7243530334756005,0.0,-6.888965806915736e-30,-3.598069061246066e-29,1.4338940644881258e-25,3.2348759034713235e-27
0.03899999999999999,1.5741301794044162,2188.5625176725434,0.00021157318443264245,1.0708552599983345e-05,0.00010610770894841663,0.005795018389381789,0.0015957717019271839,0.12197158047882835,5.720706594074842e-07,5.442210979083259e-08,3.712048688955324e-18,5.818428495278422e-19,1.6420070169890678e-18,9.645864331564526e-20,1.1512948917860999e-17,6.3686040893843744e-18,0.007164996431849598,0.13860003047318079,5.24663677812879e-10,9.005406015423265e-12,2.440391238028048e-17,3.782108032965007e-19,2.1625539408575915e-18,7.747152021498447e-25,2.3752310360134425e-22,1.6126648281789631e-27,1.7218516710596724e-27,-6.122608390812798e-32,2.4831763645018204e-29,2.797200266185297e-20,3.823478421756604e-20,3.3574673546836e-23,2.127387592468893e-09,2.2484450332731794e-10,8.669207446781279e-11,2.852762197090714e-10,5.862450804681753e-10,0.00019524864244712477,5.9419708035873756e-08,1.4270471165814573e-07,3.3435284471163812e-09,8.43362198622281e-15,2.8226175681567176e-12,6.88309969187983e-19,8.073553729396758e-22,2.0150036759393572e-17,2.9751032544424794e-13,1.1001740664235155e-10,4.101041882753245e-12,0.7243481285146434,0.0,-4.606652088156519e-30,-2.4059597787145909e-29,1.4028002325099615e-25,3.1671238353676566e-27
0.040499999999999994,1.5742222355282822,2188.717167081319,0.00021113569267510403,1.0663112201016538e-05,0.00010567074361405131,0.005782164866128016,0.0015927648550104197,0.12197773053645448,5.702500796425384e-07,5.429710118121324e-08,3.705109381931876e-18,5.777927463025804e-19,1.6326531944213235e-18,9.590273998130885e-20,1.1463941516387112e-17,6.3542761267024786e-18,0.007151088653878921,0.13862198653285057,5.214454476464365e-10,8.971822603959699e-12,2.4203045179143712e-17,3.7511939243074717e-19,2.1492187660463504e-18,7.700064104098632e-25,2.3648702314970617e-22,1.5991439675113126e-27,1.7507583034058763e-27,-4.1995935255843186e-32,1.867929179751624e-29,2.783568605818314e-20,3.799684383750599e-20,3.3502456190258485e-23,2.1339868224500832e-09,2.2624756654592018e-10,8.755184712397904e-11,2.886954999663845e-10,5.838152960537688e-10,0.0002002836136282522,6.093850931250406e-08,1.4248629100392697e-07,3.41854141195251e-09,8.488345139498862e-15,2.846347816115101e-12,6.909292458430121e-19,8.013778083798194e-22,2.0402617303221876e-17,3.0079333152174315e-13,1.1120033622484815e-10,4.134916129414264e-12,0.7243456760341648,0.0,-3.4654952287769076e-30,-1.8099051374488517e-29,1.387253316520879e-25,3.133247801315823e-27
0.040874999999999995,1.5742452495592487,2188.755829433513,0.00021102631973571944,1.0651752101274838e-05,0.00010556150228045998,0.005778951485314573,0.0015920131432812287,0.12197926805086103,5.697949347013019e-07,5.4265849028808404e-08,3.703374555176014e-18,5.76780220496265e-19,1.6303147387793873e-18,9.576376414772475e-20,1.145168966601864e-17,6.3506941360320045e-18,0.007147611709386252,0.13862747554776803,5.20640890104826e-10,8.963426751093807e-12,2.415282837885952e-17,3.7434653971430877e-19,2.14588497234354e-18,7.688292124748678e-25,2.3622800303679666e-22,1.5957637523444e-27,1.7579849614924272e-27,-3.718839809277198e-32,1.7141173835640752e-29,2.7801606907265685e-20,3.7937358742490985e-20,3.348440185111411e-23,2.135636629945381e-09,2.2659833235057074e-10,8.776679028802061e-11,2.8955032003071273e-10,5.832078499501673e-10,0.00020154235642353405,6.131820963166165e-08,1.424316858403723e-07,3.4372946531615423e-09,8.502025927817875e-15,2.8522803781046967e-12,6.915840650067693e-19,7.998834172398554e-22,2.046576243917895e-17,3.0161408304111694e-13,1.114960686204723e-10,4.143384691079519e-12,0.7243450629140452,0.0,-3.180206013932005e-30,-1.6608914771324172e-29,1.3833665875236087e-25,3.1247787928028646e-27
0.041249999999999995,1.5742682635902152,2188.794491785707,0.00021091694679633484,1.0640392001533135e-05,0.00010545226094686865,0.00577573810450113,0.0015912614315520374,0.12198080556526757,5.693397897600654e-07,5.423459687640356e-08,3.701639728420151e-18,5.757676946899496e-19,1.6279762831374512e-18,9.562478831414066e-20,1.143943781565017e-17,6.347112145361531e-18,0.007144134764893583,0.13863296456268548,5.198363325632154e-10,8.955030898227916e-12,2.4102611578575328e-17,3.7357368699787036e-19,2.14255117864073e-18,7.676520145398725e-25,2.359689829238871e-22,1.5923835371774875e-27,1.7652116195789784e-27,-3.238086092970078e-32,1.5603055873765258e-29,2.776752775634823e-20,3.787787364747597e-20,3.346634751196973e-23,2.137286437440679e-09,2.269490981552213e-10,8.798173345206217e-11,2.9040514009504103e-10,5.826004038465657e-10,0.00020280109921881593,6.169790995081922e-08,1.423770806768176e-07,3.4560478943705744e-09,8.515706716136888e-15,2.8582129400942923e-12,6.922388841705267e-19,7.983890260998913e-22,2.0528907575136025e-17,3.0243483456049073e-13,1.1179180101609645e-10,4.1518532527447745e-12,0.7243444497939255,0.0,-2.8949167990871026e-30,-1.5118778168159827e-29,1.3794798585263381e-25,3.1163097842899062e-27
0.041437499999999995,1.5742797706056983,2188.813822961804,0.00021086226032664254,1.0634711951662284e-05,0.00010539764028007299,0.005774131414094409,0.001590885575687442,0.12198157432247084,5.691122172894472e-07,5.4218970800201145e-08,3.700772315042221e-18,5.752614317867919e-19,1.6268070553164831e-18,9.555530039734861e-20,1.1433311890465934e-17,6.3453211500262936e-18,0.007142396292647249,0.1386357090701442,5.194340537924101e-10,8.95083297179497e-12,2.4077503178433232e-17,3.731872606396512e-19,2.1408842817893244e-18,7.670634155723748e-25,2.358394728674324e-22,1.5906934295940311e-27,1.768824948622254e-27,-2.9977092348165166e-32,1.4833996892827514e-29,2.7750488180889504e-20,3.7848131099968463e-20,3.345732034239754e-23,2.1381113411883276e-09,2.271244810575466e-10,8.808920503408295e-11,2.9083255012720513e-10,5.822966807947649e-10,0.00020343047061645685,6.188776011039802e-08,1.4234977809504026e-07,3.465424514975091e-09,8.522547110296394e-15,2.8611792210890906e-12,6.925662937524053e-19,7.976418305299092e-22,2.056048014311456e-17,3.028452103201776e-13,1.1193966721390853e-10,4.156087533577402e-12,0.7243441432338658,0.0,-2.7522721916646506e-30,-1.437370986657765e-29,1.3775364940277027e-25,3.1120752800334272e-27
0.041624999999999995,1.5742912776211817,2188.833154137901,0.00021080757385695024,1.0629031901791433e-05,0.00010534301961327732,0.005772524723687687,0.0015905097198228464,0.1219823430796741,5.688846448188289e-07,5.420334472399873e-08,3.699904901664289e-18,5.747551688836342e-19,1.625637827495515e-18,9.548581248055656e-20,1.1427185965281698e-17,6.343530154691057e-18,0.007140657820400915,0.13863845357760293,5.190317750216048e-10,8.946635045362024e-12,2.4052394778291137e-17,3.72800834281432e-19,2.1392173849379194e-18,7.664748166048771e-25,2.357099628109776e-22,1.5890033220105748e-27,1.7724382776655293e-27,-2.7573323766629576e-32,1.406493791188977e-29,2.7733448605430776e-20,3.781838855246096e-20,3.3448293172825354e-23,2.1389362449359764e-09,2.2729986395987187e-10,8.819667661610374e-11,2.912599601593693e-10,5.819929577429641e-10,0.00020405984201409777,6.20776102699768e-08,1.4232247551326292e-07,3.474801135579607e-09,8.5293875044559e-15,2.8641455020838884e-12,6.92893703334284e-19,7.9689463495992725e-22,2.05920527110931e-17,3.032555860798645e-13,1.120875334117206e-10,4.160321814410029e-12,0.7243438366738059,0.0,-2.6096275842422e-30,-1.3628641564995476e-29,1.3755931295290675e-25,3.1078407757769478e-27
0.041812499999999996,1.5743027846366648,2188.852485313998,0.00021075288738725792,1.0623351851920583e-05,0.00010528839894648166,0.0057709180332809655,0.001590133863958251,0.12198311183687736,5.686570723482107e-07,5.418771864779631e-08,3.699037488286359e-18,5.742489059804764e-19,1.624468599674547e-18,9.54163245637645e-20,1.1421060040097462e-17,6.3417391593558195e-18,0.0071389193481545795,0.13864119808506165,5.186294962507995e-10,8.942437118929078e-12,2.402728637814904e-17,3.7241440792321277e-19,2.1375504880865144e-18,7.658862176373794e-25,2.3558045275452287e-22,1.5873132144271185e-27,1.7760516067088047e-27,-2.5169555185093985e-32,1.329587893095202e-29,2.7716409029972047e-20,3.778864600495346e-20,3.343926600325316e-23,2.139761148683625e-09,2.2747524686219717e-10,8.830414819812452e-11,2.9168737019153344e-10,5.816892346911633e-10,0.00020468921341173873,6.226746042955559e-08,1.4229517293148558e-07,3.484177756184123e-09,8.536227898615407e-15,2.8671117830786862e-12,6.932211129161626e-19,7.961474393899452e-22,2.0623625279071637e-17,3.0366596183955146e-13,1.1223539960953267e-10,4.1645560952426564e-12,0.7243435301137461,0.0,-2.466982976819748e-30,-1.2883573263413304e-29,1.3736497650304321e-25,3.1036062715204688e-27
